Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Category,Sales,Quantity,Discount,Profit,Functions,IF
6474,CA-2013-113292,3/19/2013,3/21/2013,Second Class,DB-13060,Dave Brooks,Consumer,United States,Columbia,Tennessee,South,Office Supplies,871.8,3,0.2,87.18,,
363,CA-2014-144904,9/26/2014,10-02-2014,Standard Class,KW-16435,Katrina Willman,Consumer,United States,New York City,New York,East,Furniture,488.646,3,0.1,86.8704,,
4683,CA-2013-127698,12-02-2013,12-02-2013,Same Day,MV-18190,Mike Vittorini,Consumer,United States,Raleigh,North Carolina,South,Technology,863.928,9,0.2,86.3928,,
8068,US-2012-160563,10/20/2012,10/24/2012,Standard Class,NS-18640,Noel Staavos,Corporate,United States,San Francisco,California,West,Technology,239.97,3,0,86.3892,,
8881,US-2012-107944,3/23/2012,3/25/2012,First Class,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,West,Technology,239.97,3,0,86.3892,,
9762,CA-2011-121762,2/15/2011,2/19/2011,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Seattle,Washington,West,Technology,239.97,3,0,86.3892,,
734,CA-2014-131954,1/22/2014,1/26/2014,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,West,Technology,179.97,3,0,86.3856,,
5887,US-2011-109456,10/16/2011,10/17/2011,Same Day,LS-17245,Lynn Smith,Consumer,United States,San Francisco,California,West,Technology,179.97,3,0,86.3856,,
6583,CA-2013-148516,08-08-2013,08-12-2013,Standard Class,DW-13585,Dorothy Wardle,Corporate,United States,Edmonds,Washington,West,Technology,179.97,3,0,86.3856,,
2441,CA-2013-146934,5/23/2013,5/28/2013,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Passaic,New Jersey,East,Technology,345,5,0,86.25,,
6634,CA-2013-166275,10/25/2013,10/25/2013,Same Day,SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,West,Technology,199.99,1,0,85.9957,,
4346,CA-2014-105410,3/20/2014,3/23/2014,First Class,ND-18370,Natalie DeCherney,Consumer,United States,San Francisco,California,West,Technology,199.96,4,0,85.9828,,
4764,CA-2011-112851,9/17/2011,9/21/2011,Standard Class,NR-18550,Nick Radford,Consumer,United States,Chula Vista,California,West,Office Supplies,182.94,3,0,85.9818,,
6857,US-2014-162670,12/24/2014,12/29/2014,Second Class,MF-18250,Monica Federle,Corporate,United States,Little Rock,Arkansas,South,Office Supplies,182.94,3,0,85.9818,,
642,CA-2014-167913,7/31/2014,08-04-2014,Second Class,JL-15835,John Lee,Consumer,United States,Mission Viejo,California,West,Office Supplies,330.4,2,0,85.904,,
3555,CA-2011-120838,3/23/2011,3/26/2011,Second Class,PO-18865,Patrick O'Donnell,Consumer,United States,Los Angeles,California,West,Office Supplies,330.4,2,0,85.904,,
5935,US-2014-169551,07-08-2014,07-10-2014,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,527.92,2,0.2,85.787,,
635,CA-2014-144694,9/25/2014,9/27/2014,Second Class,BD-11605,Brian Dahlen,Consumer,United States,Miami,Florida,South,Office Supplies,235.944,3,0.2,85.5297,,
5637,CA-2014-123022,09-04-2014,09-09-2014,Standard Class,SC-20050,Sample Company A,Home Office,United States,La Mesa,California,West,Technology,284.97,3,0,85.491,,
11,CA-2011-115812,06-09-2011,6/14/2011,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Los Angeles,California,West,Furniture,1706.184,9,0.2,85.3092,#VALUE!,more
793,CA-2013-105256,5/21/2013,5/21/2013,Same Day,JK-15730,Joe Kamberova,Consumer,United States,Asheville,North Carolina,South,Technology,1363.96,5,0.2,85.2475,,
1047,CA-2013-169103,03-09-2013,3/14/2013,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Miami,Florida,South,Technology,1363.96,5,0.2,85.2475,,
4272,CA-2013-123806,11/25/2013,11/28/2013,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Baltimore,Maryland,East,Furniture,207.76,4,0,85.1816,,
4218,CA-2014-149881,04-02-2014,04-04-2014,First Class,NC-18535,Nick Crebassa,Corporate,United States,San Francisco,California,West,Furniture,482.664,8,0.15,85.176,,
2902,CA-2014-124898,09-12-2014,9/16/2014,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Columbus,Georgia,South,Office Supplies,184.66,7,0,84.9436,,
4203,CA-2012-143105,12-10-2012,12-10-2012,Same Day,MA-17560,Matt Abelman,Home Office,United States,New York City,New York,East,Office Supplies,184.66,7,0,84.9436,,
9557,CA-2012-156853,12-03-2012,12-05-2012,Second Class,HP-14815,Harold Pawlan,Home Office,United States,Concord,New Hampshire,East,Office Supplies,184.66,7,0,84.9436,,
5054,CA-2012-141243,01-03-2012,01-08-2012,Second Class,AH-10465,Amy Hunt,Consumer,United States,Dallas,Texas,Central,Technology,398.4,5,0.2,84.66,,
8365,CA-2014-137631,4/29/2014,05-03-2014,Standard Class,JL-15235,Janet Lee,Consumer,United States,Kissimmee,Florida,South,Technology,751.984,2,0.2,84.5982,,
1296,CA-2012-138898,5/25/2012,5/29/2012,Standard Class,JH-16180,Justin Hirsh,Consumer,United States,Pueblo,Colorado,West,Office Supplies,845.728,13,0.2,84.5728,,
2811,CA-2012-135685,11/16/2012,11/18/2012,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,Central,Office Supplies,179.82,9,0,84.5154,,
481,CA-2013-100790,6/27/2013,07-03-2013,Standard Class,JG-15805,John Grady,Corporate,United States,New York City,New York,East,Office Supplies,704.25,5,0,84.51,,
6297,CA-2011-141313,12/28/2011,01-01-2012,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Beverly,Massachusetts,East,Office Supplies,704.25,5,0,84.51,,
7649,CA-2013-138968,3/16/2013,3/17/2013,First Class,FC-14335,Fred Chung,Corporate,United States,San Francisco,California,West,Furniture,1352.032,4,0.2,84.502,,
1625,CA-2012-157084,12/19/2012,12/24/2012,Standard Class,JG-15160,James Galang,Consumer,United States,Los Angeles,California,West,Technology,675.96,5,0.2,84.495,,
9538,CA-2013-148747,9/26/2013,9/28/2013,First Class,AS-10045,Aaron Smayling,Corporate,United States,San Francisco,California,West,Furniture,477.666,2,0.15,84.294,,
2014,CA-2013-145905,9/19/2013,9/24/2013,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Auburn,Alabama,South,Furniture,350.98,1,0,84.2352,,
4520,CA-2014-107167,06-11-2014,6/15/2014,Standard Class,ND-18460,Neil Ducich,Corporate,United States,Jacksonville,Florida,South,Office Supplies,1347.52,8,0.2,84.22,,
728,US-2013-150861,12-04-2013,12-07-2013,First Class,EG-13900,Emily Grady,Consumer,United States,Oceanside,New York,East,Office Supplies,182.72,8,0,84.0512,,
3422,CA-2013-134803,5/29/2013,06-04-2013,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,West,Office Supplies,182.72,8,0,84.0512,,
8909,CA-2012-109603,1/26/2012,02-01-2012,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Moreno Valley,California,West,Office Supplies,182.72,8,0,84.0512,,
5073,CA-2011-124478,08-08-2011,08-12-2011,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Trenton,Michigan,Central,Technology,299.98,2,0,83.9944,,
9094,US-2012-132836,06-01-2012,06-05-2012,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Detroit,Michigan,Central,Technology,299.98,2,0,83.9944,,
4969,CA-2012-122406,08-02-2012,08-05-2012,Second Class,BE-11455,Brad Eason,Home Office,United States,Providence,Rhode Island,East,Technology,199.98,2,0,83.9916,,
8544,CA-2011-137575,08-06-2011,08-11-2011,Standard Class,TB-21625,Trudy Brown,Consumer,United States,New York City,New York,East,Technology,199.98,2,0,83.9916,,
5038,CA-2014-141719,11/18/2014,11/22/2014,Second Class,EG-13900,Emily Grady,Consumer,United States,Naperville,Illinois,Central,Technology,239.96,5,0.2,83.986,,
308,CA-2011-111003,06-01-2011,06-06-2011,Standard Class,CR-12625,Corey Roper,Home Office,United States,Lakewood,New Jersey,East,Office Supplies,289.2,6,0,83.868,,
9368,CA-2011-108147,06-08-2011,6/13/2011,Standard Class,RD-19480,Rick Duston,Consumer,United States,Long Beach,New York,East,Office Supplies,1676.88,6,0,83.844,,
9854,CA-2013-158155,05-03-2013,05-07-2013,Standard Class,EH-13765,Edward Hooks,Corporate,United States,New York City,New York,East,Furniture,214.7,5,0,83.733,,
9659,CA-2011-156160,9/22/2011,9/29/2011,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,East,Furniture,579.528,4,0.1,83.7096,,
8224,CA-2013-104633,6/13/2013,6/17/2013,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Pasadena,California,West,Office Supplies,185.88,6,0,83.646,,
4772,US-2011-167262,10/31/2011,11-03-2011,Second Class,AC-10450,Amy Cox,Consumer,United States,Avondale,Arizona,West,Technology,742.336,8,0.2,83.5128,,
9893,US-2013-115441,7/26/2013,7/29/2013,Second Class,SH-19975,Sally Hughsby,Corporate,United States,Milwaukee,Wisconsin,Central,Technology,297.55,5,0,83.314,,
1029,CA-2011-163552,07-11-2011,7/15/2011,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Hackensack,New Jersey,East,Office Supplies,177.2,5,0,83.284,,
6728,CA-2014-145443,08-11-2014,8/16/2014,Second Class,SC-20695,Steve Chapman,Corporate,United States,Richmond,Indiana,Central,Office Supplies,177.2,5,0,83.284,,
3281,CA-2011-102988,04-05-2011,04-09-2011,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,South,Office Supplies,4164.05,5,0,83.281,,
6621,US-2014-167402,1/14/2014,1/19/2014,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Springfield,Missouri,Central,Office Supplies,4164.05,5,0,83.281,,
3467,US-2012-147242,09-10-2012,9/14/2012,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Revere,Massachusetts,East,Furniture,361.96,2,0,83.2508,,
2842,US-2014-135062,09-01-2014,09-05-2014,Second Class,RL-19615,Rob Lucas,Consumer,United States,Fayetteville,North Carolina,South,Office Supplies,229.544,7,0.2,83.2097,,
4871,CA-2014-131366,11/25/2014,11/30/2014,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Lancaster,Pennsylvania,East,Office Supplies,229.544,7,0.2,83.2097,,
1302,CA-2013-137043,12/24/2013,12/26/2013,Second Class,LC-17140,Logan Currie,Consumer,United States,Springfield,Virginia,South,Furniture,286.38,3,0,83.0502,,
3070,US-2014-120089,12-01-2014,12-01-2014,Same Day,ML-17755,Max Ludwig,Home Office,United States,Toledo,Ohio,East,Office Supplies,663.936,4,0.2,82.992,,
9430,CA-2012-166219,8/28/2012,09-01-2012,Standard Class,BP-11185,Ben Peterman,Corporate,United States,Dallas,Texas,Central,Technology,1099.96,5,0.2,82.497,,
4942,CA-2012-156482,02-06-2012,2/13/2012,Standard Class,IL-15100,Ivan Liston,Consumer,United States,Wilmington,Delaware,East,Furniture,283.92,4,0,82.3368,,
5267,CA-2014-147452,10-01-2014,10-04-2014,First Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,West,Office Supplies,167.94,3,0,82.2906,,
7560,US-2011-137155,11-01-2011,11-05-2011,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Long Beach,New York,East,Office Supplies,167.94,3,0,82.2906,,
9499,CA-2014-118213,11-06-2014,11-08-2014,First Class,AB-10060,Adam Bellavance,Home Office,United States,Greenwood,Indiana,Central,Office Supplies,167.94,3,0,82.2906,,
3999,CA-2012-105627,03-08-2012,03-12-2012,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,Central,Furniture,373.08,6,0,82.0776,,
7922,CA-2014-107713,3/14/2014,3/18/2014,Standard Class,JB-16000,Joy Bell-,Consumer,United States,Columbia,Maryland,East,Office Supplies,174.3,3,0,81.921,,
2709,CA-2012-121797,1/30/2012,02-06-2012,Standard Class,CC-12145,Charles Crestani,Consumer,United States,Los Angeles,California,West,Furniture,227.36,7,0,81.8496,,
498,CA-2013-126158,7/26/2013,08-01-2013,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Costa Mesa,California,West,Furniture,255.76,4,0,81.8432,,
324,CA-2013-162138,4/24/2013,4/28/2013,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Hesperia,California,West,Office Supplies,251.52,6,0.2,81.744,,
3775,US-2011-102715,04-11-2011,4/13/2011,Second Class,JK-15370,Jay Kimmel,Consumer,United States,Miami,Florida,South,Technology,383.976,3,0.2,81.5949,,
5066,CA-2014-142090,12-01-2014,12-08-2014,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Burlington,North Carolina,South,Technology,383.976,3,0.2,81.5949,,
2093,CA-2011-145926,11/17/2011,11/21/2011,Standard Class,MP-17470,Mark Packer,Home Office,United States,Moorhead,Minnesota,Central,Furniture,479.9,5,0,81.583,,
2595,CA-2014-149048,5/14/2014,5/18/2014,Standard Class,BM-11650,Brian Moss,Corporate,United States,Columbus,Indiana,Central,Office Supplies,180.96,2,0,81.432,,
8301,CA-2012-109169,4/20/2012,4/24/2012,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Detroit,Michigan,Central,Office Supplies,180.96,2,0,81.432,,
7407,CA-2012-100146,5/14/2012,5/19/2012,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Camarillo,California,West,Furniture,722.352,3,0.2,81.2646,,
3747,CA-2013-149979,9/24/2013,9/29/2013,Second Class,RA-19915,Russell Applegate,Consumer,United States,Columbus,Georgia,South,Furniture,368.97,3,0,81.1734,,
6420,CA-2013-140130,11-01-2013,11-06-2013,Standard Class,HW-14935,Helen Wasserman,Corporate,United States,Tulsa,Oklahoma,Central,Furniture,368.97,3,0,81.1734,,
6313,CA-2014-120019,2/17/2014,2/22/2014,Standard Class,NG-18355,Nat Gilpin,Corporate,United States,Fairfield,Connecticut,East,Office Supplies,579.51,3,0,81.1314,,
6737,CA-2013-123358,04-11-2013,4/18/2013,Standard Class,BT-11680,Brian Thompson,Consumer,United States,San Francisco,California,West,Office Supplies,579.51,3,0,81.1314,,
912,CA-2014-137596,09-03-2014,09-08-2014,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Jackson,Michigan,Central,Office Supplies,352.38,2,0,81.0474,,
5591,CA-2013-115224,12-09-2013,12-12-2013,Second Class,DB-13615,Doug Bickford,Consumer,United States,San Francisco,California,West,Office Supplies,352.38,2,0,81.0474,,
2357,CA-2012-111514,8/31/2012,09-02-2012,First Class,SC-20260,Scott Cohen,Corporate,United States,San Francisco,California,West,Technology,239.976,3,0.2,80.9919,,
5871,CA-2013-128223,6/15/2013,6/15/2013,Same Day,EB-13705,Ed Braxton,Corporate,United States,Anaheim,California,West,Furniture,1293.488,7,0.2,80.843,,
7463,CA-2012-138485,2/27/2012,03-01-2012,Second Class,NP-18670,Nora Paige,Consumer,United States,Seattle,Washington,West,Technology,538.92,9,0,80.838,,
2654,CA-2014-112515,9/18/2014,9/22/2014,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,West,Office Supplies,164.88,3,0,80.7912,,
6694,CA-2014-144225,10-01-2014,10-03-2014,Second Class,CC-12475,Cindy Chapman,Consumer,United States,Baltimore,Maryland,East,Office Supplies,164.88,3,0,80.7912,,
8945,CA-2011-154592,12-07-2011,12-08-2011,First Class,EH-14005,Erica Hernandez,Home Office,United States,San Francisco,California,West,Office Supplies,164.88,3,0,80.7912,,
3029,CA-2014-116855,12/18/2014,12/22/2014,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Chesapeake,Virginia,South,Furniture,504.9,5,0,80.784,,
9533,CA-2013-116596,10/28/2013,11-01-2013,Standard Class,BW-11200,Ben Wallace,Consumer,United States,New York City,New York,East,Furniture,427.644,14,0.1,80.7772,,
1281,CA-2013-160815,09-06-2013,09-07-2013,First Class,TR-21325,Toby Ritter,Consumer,United States,Cedar Rapids,Iowa,Central,Technology,278.4,3,0,80.736,,
5130,CA-2011-160766,9/14/2011,9/14/2011,Same Day,DM-13015,Darrin Martin,Consumer,United States,New York City,New York,East,Technology,287.97,3,0,80.6316,,
2906,CA-2011-127586,9/26/2011,9/30/2011,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Seattle,Washington,West,Office Supplies,310.12,2,0,80.6312,,
9738,CA-2014-129294,3/17/2014,3/22/2014,Standard Class,KD-16615,Ken Dana,Corporate,United States,Los Angeles,California,West,Office Supplies,310.12,2,0,80.6312,,
151,CA-2013-114489,12-06-2013,12-10-2013,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,Central,Office Supplies,171.55,5,0,80.6285,,
2100,CA-2014-124401,09-08-2014,9/13/2014,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Portland,Oregon,West,Technology,279.944,7,0.2,80.4839,,
2290,CA-2014-115154,01-09-2014,01-12-2014,First Class,RS-19420,Ricardo Sperren,Corporate,United States,Seattle,Washington,West,Furniture,892.98,2,0,80.3682,,
5289,US-2014-136784,05-01-2014,05-06-2014,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,San Francisco,California,West,Office Supplies,163.96,4,0,80.3404,,
9727,CA-2014-167395,12-03-2014,12-05-2014,First Class,KM-16720,Kunst Miller,Consumer,United States,Lowell,Massachusetts,East,Office Supplies,286.86,7,0,80.3208,,
320,CA-2011-164973,11-04-2011,11-09-2011,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,East,Technology,275.94,6,0,80.0226,,
723,CA-2013-142335,12/16/2013,12/20/2013,Standard Class,MP-17965,Michael Paige,Corporate,United States,Detroit,Michigan,Central,Office Supplies,296.37,3,0,80.0199,,
5307,US-2013-168410,2/21/2013,2/26/2013,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Oceanside,New York,East,Office Supplies,296.37,3,0,80.0199,,
792,CA-2012-115938,6/26/2012,6/30/2012,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Richmond,Virginia,South,Furniture,332.94,3,0,79.9056,,
1969,CA-2014-165841,12/22/2014,12/29/2014,Standard Class,DB-13210,Dean Braden,Consumer,United States,Paterson,New Jersey,East,Office Supplies,166.44,3,0,79.8912,,
2671,CA-2011-126403,09-09-2011,09-12-2011,Second Class,RR-19525,Rick Reed,Corporate,United States,Lowell,Massachusetts,East,Office Supplies,166.44,3,0,79.8912,,
2675,CA-2014-136875,12-04-2014,12-04-2014,Same Day,TC-21295,Toby Carlisle,Consumer,United States,San Diego,California,West,Office Supplies,166.44,3,0,79.8912,,
3093,CA-2013-112123,03-04-2013,03-09-2013,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Newark,Delaware,East,Office Supplies,166.44,3,0,79.8912,,
5225,US-2014-109582,9/13/2014,9/18/2014,Second Class,JM-15865,John Murray,Consumer,United States,Los Angeles,California,West,Office Supplies,166.44,3,0,79.8912,,
7868,CA-2011-100972,11/19/2011,11/24/2011,Second Class,DB-13360,Dennis Bolton,Home Office,United States,Salt Lake City,Utah,West,Office Supplies,166.44,3,0,79.8912,,
5372,US-2014-136721,04-09-2014,4/13/2014,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Oak Park,Michigan,Central,Furniture,306.9,3,0,79.794,,
6673,CA-2012-153794,09-11-2012,9/16/2012,Standard Class,SB-20290,Sean Braxton,Corporate,United States,San Diego,California,West,Office Supplies,265.86,7,0,79.758,,
6994,CA-2012-109386,11-08-2012,11/13/2012,Second Class,RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,South,Office Supplies,265.86,7,0,79.758,,
6666,CA-2013-115483,7/15/2013,7/19/2013,Second Class,JS-15880,John Stevenson,Consumer,United States,Irving,Texas,Central,Office Supplies,219.84,5,0.2,79.692,,
2263,CA-2014-122994,02-07-2014,02-10-2014,First Class,MV-17485,Mark Van Huff,Consumer,United States,Arlington,Virginia,South,Furniture,359.97,3,0,79.1934,,
